time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
6360,2.27441882,2.27188339,2.26427300,2.25157613,2.23377608,2.21085446,2.18279579,2.14959275,2.11125174,2.06779826,2.01928167,1.96577892,1.90739678,1.84427223,1.77657073,1.70448199,1.62821308,1.54797826,1.46398409,1.37640332,1.28532104
6420,2.26709525,2.26455812,2.25694338,2.24424163,2.22643958,2.20352330,2.17548253,2.14231561,2.10403464,2.06067049,2.01227724,1.95893554,1.90075459,1.83787239,1.77045382,1.69868644,1.62277334,1.54292206,1.45932614,1.37213436,1.28140332
6480,2.25974940,2.25721132,2.24959443,2.23689135,2.21909201,2.19618670,2.16817012,2.13504593,2.09683163,2.05356316,2.00529900,1.95212327,1.89414741,1.83151023,1.76437591,1.69292950,1.61736918,1.53789372,1.45468217,1.36786149,1.27745445
6540,2.25238424,2.24984595,2.24222904,2.22952809,2.21173606,2.18884723,2.16086097,2.12778597,2.08964479,2.04647813,1.99834859,1.94534344,1.88757610,1.82518593,1.75833596,1.68720798,1.61199397,1.53288237,1.45003733,1.36357647,1.27358469
6600,2.24500294,2.24246513,2.23485030,2.22215481,2.20437451,2.18150742,2.15355729,2.12053752,2.08247536,2.03941587,1.99142538,1.93859394,1.88103654,1.81889266,1.75232373,1.68150773,1.60663030,1.52787188,1.44539366,1.35932543,1.26973239
6660,2.23760859,2.23507192,2.22746109,2.21477413,2.19700959,2.17416900,2.14626016,2.11330085,2.07532269,2.03237482,1.98452700,1.93187188,1.87452593,1.81262869,1.74633995,1.67583417,1.60129209,1.52288963,1.44078356,1.35508766,1.26582568
6720,2.23020371,2.22766877,2.22006368,2.20738807,2.18964299,2.16683326,2.13897053,2.10607670,2.06818749,2.02535588,1.97765489,1.92517954,1.86804756,1.80639835,1.74038993,1.67019352,1.59598538,1.51793537,1.43618976,1.35084482,1.26191415
6780,2.22279055,2.22025793,2.21266027,2.19999871,2.18227668,2.15950210,2.13169024,2.09886684,2.06107151,2.01836076,1.97081056,1.91851804,1.86160186,1.80020101,1.73447165,1.66458163,1.59070216,1.51299568,1.43159884,1.34660232,1.25803737
6840,2.21537156,2.21284180,2.20525321,2.19260831,2.17491278,2.15217744,2.12442092,2.09167257,2.05397556,2.01138962,1.96399340,1.91188580,1.85518618,1.79403299,1.72858046,1.65899302,1.58543688,1.50806841,1.42701950,1.34237859,1.25414897
6900,2.20794914,2.20542275,2.19784474,2.18521893,2.16755307,2.14486071,2.11716361,2.08449447,2.04689973,2.00444216,1.95720279,1.90528217,1.84880024,1.78789481,1.72271814,1.65343121,1.58019552,1.50316179,1.42245452,1.33815368,1.25029701
6960,2.20052540,2.19800287,2.19043683,2.17783236,2.16019915,2.13755327,2.10991941,2.07733337,2.03984464,1.99751868,1.95043868,1.89870648,1.84244233,1.78178314,1.71687897,1.64788741,1.57496545,1.49825891,1.41789097,1.33395325,1.24649083
7020,2.19310228,2.19058405,2.18303130,2.17045025,2.15285239,2.13025615,2.10268890,2.07018931,2.03280963,1.99061777,1.94369884,1.89215583,1.83610917,1.77569492,1.71106114,1.64236243,1.56975235,1.49337448,1.41335208,1.32977313,1.24266001
7080,2.18568137,2.18316783,2.17562954,2.16307377,2.14551369,2.12296991,2.09547231,2.06306220,2.02579441,1.98373910,1.93698311,1.88563046,1.82980171,1.76963206,1.70526779,1.63686100,1.56456273,1.48851423,1.40883483,1.32560106,1.23880234
7140,2.17826394,2.17575547,2.16823273,2.15570398,2.13818398,2.11569536,2.08827035,2.05595272,2.01879968,1.97688348,1.93029256,1.87913183,1.82352194,1.76359729,1.69950253,1.63138755,1.55940063,1.48367889,1.40433355,1.32142718,1.23494901
7200,2.17085133,2.16834830,2.16084219,2.14834218,2.13086451,2.10843371,2.08108421,2.04886206,2.01182664,1.97005212,1.92362832,1.87266089,1.81727044,1.75759050,1.69376413,1.62593881,1.55425941,1.47885787,1.39983875,1.31725869,1.23109249
7260,2.16344514,2.16094790,2.15345944,2.14098982,2.12355666,2.10118623,2.07391498,2.04179105,2.00487583,1.96324517,1.91699012,1.86621693,1.81104614,1.75161041,1.68805115,1.62051331,1.54913807,1.47405242,1.39535434,1.31309231,1.22724012
7320,2.15604694,2.15355581,2.14608597,2.13364829,2.11626163,2.09395392,2.06676343,2.03474024,1.99794753,1.95646269,1.91037784,1.85979978,1.80484885,1.74565687,1.68236355,1.61511130,1.54403770,1.46926508,1.39088575,1.30893784,1.22334826
7380,2.14865822,2.14617351,2.13872320,2.12631887,2.10898059,2.08673776,2.05963039,2.02771031,1.99104238,1.94970539,1.90379247,1.85341087,1.79868081,1.73973320,1.67670605,1.60973906,1.53896597,1.46450328,1.38643249,1.30477302,1.21946047
7440,2.14128045,2.13880246,2.13137253,2.11900296,2.10171489,2.07953912,2.05251724,2.02070272,1.98416192,1.94297490,1.89723563,1.84705168,1.79254290,1.73383913,1.67107640,1.60439142,1.53391343,1.45975223,1.38198163,1.30061633,1.21556695
7500,2.13391532,2.13144433,2.12403564,2.11170216,2.09446605,2.07235939,2.04542521,2.01371845,1.97730684,1.93627154,1.89070724,1.84072170,1.78643438,1.72797391,1.66547425,1.59906881,1.52888206,1.45501744,1.37754014,1.29645471,1.21169477
7560,2.12656452,2.12410080,2.11671411,2.10441798,2.08723545,2.06519979,2.03835533,2.00675833,1.97047774,1.92959565,1.88420730,1.83442049,1.78035401,1.72213510,1.65989531,1.59376458,1.52386255,1.45028694,1.37309912,1.29230848,1.20784591
7620,2.11922962,2.11677342,2.10940944,2.09715175,2.08002423,2.05806119,2.03130814,1.99982252,1.96367431,1.92294640,1.87773446,1.82814619,1.77429969,1.71632073,1.65433852,1.58847964,1.51885969,1.44557252,1.36867630,1.28817193,1.20396115
7680,2.11191188,2.10946340,2.10212274,2.08990446,2.07283318,2.05094418,2.02428401,1.99291118,1.95689661,1.91632389,1.87128900,1.82189949,1.76827266,1.71053277,1.64880666,1.58321781,1.51387814,1.44087711,1.36426594,1.28403374,1.20007593
7740,2.10461236,2.10217179,2.09485502,2.08267704,2.06566316,2.04384955,2.01728371,1.98602509,1.95014546,1.90972896,1.86487179,1.81568120,1.76227357,1.70477150,1.64329945,1.57797767,1.50891399,1.43619239,1.35985747,1.27989649,1.19623392
7800,2.09733218,2.09489970,2.08760736,2.07547053,2.05851516,2.03677819,2.01030798,1.97916481,1.94342111,1.90316144,1.85848205,1.80948970,1.75629971,1.69903292,1.63781133,1.57275201,1.50395884,1.43151186,1.35545471,1.27577882,1.19238275
7860,2.09007241,2.08764818,2.08038073,2.06828577,2.05138983,2.02973050,2.00335691,1.97233003,1.93672285,1.89662025,1.85211841,1.80332358,1.75035002,1.69331688,1.63234374,1.56754461,1.49901995,1.42684660,1.35106419,1.27165917,1.18857026
7920,2.08283379,2.08041795,2.07317577,2.06112330,2.04428754,2.02270671,1.99643057,1.96552069,1.93005050,1.89010506,1.84578036,1.79718196,1.74442289,1.68762045,1.62689180,1.56234807,1.49408671,1.42218206,1.34667561,1.26756704,1.18478821
7980,2.07561686,2.07320953,2.06599295,2.05398346,2.03720848,2.01570677,1.98952862,1.95873609,1.92340294,1.88361432,1.83946594,1.79106270,1.73851648,1.68194292,1.62145711,1.55716785,1.48917064,1.41753941,1.34231598,1.26349023,1.18095414
8040,2.06842188,2.06602313,2.05883240,2.04686629,2.03015258,2.00873049,1.98265082,1.95197604,1.91678019,1.87714845,1.83317626,1.78496786,1.73263397,1.67628868,1.61604513,1.55201012,1.48427733,1.41291841,1.33796911,1.25940725,1.17712867
8100,2.06124905,2.05885899,2.05169438,2.03977206,2.02312016,2.00177832,1.97579774,1.94524126,1.91018312,1.87070845,1.82691235,1.77889828,1.72677582,1.67065751,1.61065471,1.54687230,1.47940169,1.40831117,1.33363221,1.25533816,1.17329607
8160,2.05409890,2.05171761,2.04457941,2.03270132,2.01611177,1.99485077,1.96896988,1.93853221,1.90361213,1.86429471,1.82067462,1.77285461,1.72094317,1.66505140,1.60528891,1.54175835,1.47454823,1.40372263,1.32930571,1.25126095,1.16949297
8220,2.04697209,2.04459967,2.03748815,2.02565471,2.00912806,1.98794850,1.96216789,1.93184953,1.89706784,1.85790766,1.81446317,1.76683623,1.71513409,1.65946623,1.59994025,1.53665637,1.46969994,1.39913141,1.32497468,1.24720563,1.16572056
8280,2.03986937,2.03750590,2.03042128,2.01863282,2.00216947,1.98107172,1.95539165,1.92519266,1.89054911,1.85154556,1.80827566,1.76084044,1.70934600,1.65390036,1.59460925,1.53157061,1.46486732,1.39455824,1.32066637,1.24316199,1.16194565
8340,2.03279112,2.03043666,2.02337907,2.01163582,1.99523598,1.97422025,1.94864085,1.91856122,1.88405563,1.84520833,1.80211240,1.75486803,1.70358014,1.64835523,1.58929724,1.52650208,1.46005078,1.39000063,1.31637345,1.23913482,1.15813324
8400,2.02573754,2.02339212,2.01636170,2.00466382,1.98832770,1.96739419,1.94191559,1.91195537,1.87758766,1.83889641,1.79597415,1.74892027,1.69783861,1.64283431,1.58400963,1.52145869,1.45526051,1.38546945,1.31209928,1.23509626,1.15431503
8460,2.01870892,2.01637259,2.00936947,1.99771718,1.98144507,1.96059409,1.93521660,1.90537606,1.87114644,1.83261133,1.78986265,1.74299890,1.69212274,1.63733778,1.57874452,1.51643494,1.45048514,1.38094471,1.30782153,1.23106309,1.15053229
8520,2.01170586,2.00937868,2.00240302,1.99079657,1.97458876,1.95382058,1.92854444,1.89882370,1.86473207,1.82635272,1.78377690,1.73710218,1.68642998,1.63186240,1.57349808,1.51142656,1.44572072,1.37642638,1.30354885,1.22703801,1.14678279
8580,2.00472900,2.00241100,1.99546291,1.98390245,1.96775908,1.94707382,1.92189902,1.89229789,1.85834383,1.82011950,1.77771543,1.73122818,1.68075790,1.62640512,1.56826649,1.50642919,1.44096344,1.37191315,1.29928514,1.22303581,1.14303618
8640,1.99777864,1.99546983,1.98854934,1.97703489,1.96095595,1.94035350,1.91527980,1.88579785,1.85198071,1.81391052,1.77167709,1.72537603,1.67510630,1.62096694,1.56305283,1.50144912,1.43622427,1.36742125,1.29504545,1.21904411,1.13927038
8700,1.99085475,1.98855514,1.98166223,1.97019377,1.95417919,1.93365944,1.90868664,1.87932358,1.84564299,1.80772648,1.76566315,1.71954767,1.66947781,1.61555115,1.55786085,1.49649030,1.43150624,1.36294943,1.29082063,1.21505612,1.13548001
8760,1.98395738,1.98166697,1.97480167,1.96337921,1.94742901,1.92699195,1.90212001,1.87287576,1.83933154,1.80156845,1.75967486,1.71374450,1.66387393,1.61015930,1.55269215,1.49155404,1.42680944,1.35849537,1.28660521,1.21106305,1.13169075
8820,1.97708685,1.97480567,1.96796803,1.95659166,1.94070593,1.92035163,1.89558060,1.86645512,1.83304716,1.79543724,1.75371296,1.70796706,1.65829487,1.60479104,1.54754539,1.48663731,1.42212823,1.35405048,1.28239124,1.20707025,1.12791296
8880,1.97024375,1.96797181,1.96116189,1.94983168,1.93401049,1.91373899,1.88906883,1.86006197,1.82678994,1.78933264,1.74777684,1.70221424,1.65273888,1.59944390,1.54241723,1.48173585,1.41745795,1.34961185,1.27818127,1.20308732,1.12416567
8940,1.96342860,1.96116591,1.95438371,1.94309966,1.92734298,1.90715418,1.88258466,1.85369606,1.82055941,1.78325395,1.74186563,1.69648510,1.64720516,1.59411741,1.53730789,1.47685122,1.41280274,1.34518809,1.27398918,1.19912146,1.12038027
9000,1.95664169,1.95438823,1.94763374,1.93639579,1.92070350,1.90059723,1.87612810,1.84735740,1.81435567,1.77720150,1.73598002,1.69078088,1.64169559,1.58881416,1.53222063,1.47198718,1.40816625,1.34077976,1.26980294,1.19514366,1.11664761
9060,1.94988325,1.94763902,1.94091221,1.92972032,1.91409235,1.89406847,1.86969953,1.84104641,1.80817911,1.77117550,1.73011980,1.68510044,1.63620749,1.58352912,1.52714718,1.46713120,1.40353053,1.33636382,1.26560801,1.19119304,1.11300228
9120,1.94315357,1.94091856,1.93421936,1.92307341,1.90750954,1.88756770,1.86329839,1.83476204,1.80202803,1.76517347,1.72428159,1.67943965,1.63073628,1.57825798,1.52208463,1.46228365,1.39890266,1.33196131,1.26144308,1.18728054,1.10929544
9180,1.93645248,1.93422663,1.92755489,1.91645460,1.90095442,1.88109405,1.85692364,1.82850317,1.79590143,1.75919481,1.71846563,1.67380009,1.62528552,1.57300690,1.51704241,1.45745789,1.39430025,1.32758927,1.25730409,1.18335622,1.10555399
9240,1.92977950,1.92756277,1.92091836,1.90986350,1.89442671,1.87464744,1.85057551,1.82227045,1.78980048,1.75324123,1.71267413,1.66818423,1.61985749,1.56777732,1.51202033,1.45265097,1.38971482,1.32322888,1.25316656,1.17943423,1.10182595
9300,1.92313456,1.92092693,1.91430977,1.90330022,1.88792664,1.86822822,1.84425443,1.81606435,1.78372558,1.74731303,1.70690719,1.66259198,1.61445208,1.56256951,1.50701938,1.44786454,1.38514832,1.31888409,1.24903930,1.17551350,1.09812797
9360,1.91651789,1.91431933,1.90772936,1.89676502,1.88145448,1.86183667,1.83796071,1.80988518,1.77767707,1.74141047,1.70116491,1.65702315,1.60906852,1.55738156,1.50203575,1.44309199,1.38059109,1.31454332,1.24491507,1.17161102,1.09443156
9420,1.90992974,1.90774023,1.90117737,1.89025809,1.87501037,1.85547284,1.83169424,1.80373262,1.77165434,1.73553267,1.69544617,1.65147650,1.60370573,1.55221299,1.49707012,1.43833608,1.37604942,1.31021828,1.24080604,1.16771032,1.09074448
9480,1.90337022,1.90118972,1.89465385,1.88377944,1.86859424,1.84913660,1.82545485,1.79760651,1.76565727,1.72967958,1.68975104,1.64595214,1.59836365,1.54706315,1.49212076,1.43359342,1.37151750,1.30589875,1.23669947,1.16382364,1.08709797
9540,1.89683931,1.89466778,1.88815878,1.87732900,1.86220600,1.84282779,1.81924228,1.79150643,1.75968523,1.72385032,1.68407828,1.64044845,1.59304029,1.54192989,1.48718566,1.42886270,1.36699556,1.30158899,1.23260643,1.15995469,1.08345831
9600,1.89033685,1.88817424,1.88169195,1.87090652,1.85584530,1.83654596,1.81305597,1.78543173,1.75373752,1.71804416,1.67842723,1.63496498,1.58773557,1.53681368,1.48226620,1.42414677,1.36248885,1.29729700,1.22853502,1.15610425,1.07978542
9660,1.88386253,1.88170877,1.87525300,1.86451164,1.84951177,1.83029077,1.80689564,1.77938225,1.74781423,1.71226157,1.67279897,1.62950362,1.58245249,1.53171894,1.47736846,1.41945333,1.35800572,1.29302825,1.22447850,1.15224459,1.07613433
9720,1.87741611,1.87527116,1.86884179,1.85814426,1.84320546,1.82406242,1.80076174,1.77335871,1.74191628,1.70650365,1.66719452,1.62406494,1.57719058,1.52664341,1.47248744,1.41477347,1.35353187,1.28876265,1.22042184,1.14840193,1.07247648
9780,1.87099770,1.86886153,1.86245843,1.85180454,1.83692651,1.81786102,1.79465422,1.76736085,1.73604317,1.70076955,1.66161276,1.61864780,1.57194921,1.52158777,1.46762624,1.41011400,1.34907980,1.28452165,1.21639065,1.14456119,1.06878059
9840,1.86460734,1.86247990,1.85610295,1.84549248,1.83067491,1.81168660,1.78857326,1.76138907,1.73019564,1.69506056,1.65605571,1.61325507,1.56673205,1.51655615,1.46278870,1.40547738,1.34464852,1.28029577,1.21236201,1.14071392,1.06512461
9900,1.85824524,1.85612650,1.84977561,1.83920843,1.82445114,1.80553976,1.78251956,1.75544417,1.72437451,1.68937735,1.65052362,1.60788619,1.56153723,1.51154483,1.45796870,1.40085442,1.34022536,1.27607111,1.20833203,1.13687997,1.06148298
9960,1.85191180,1.84980173,1.84347681,1.83295274,1.81825546,1.79942065,1.77649308,1.74952582,1.71857905,1.68371873,1.64501481,1.60253908,1.55636248,1.50655168,1.45316468,1.39624483,1.33581277,1.27185546,1.20431156,1.13305416,1.05788489
10020,1.84560718,1.84350574,1.83720663,1.82672541,1.81208777,1.79332899,1.77049340,1.74363343,1.71280856,1.67808388,1.63952835,1.59721262,1.55120633,1.50157461,1.44837362,1.39164455,1.33140581,1.26764293,1.20029703,1.12925180,1.05430765
10080,1.83933124,1.83723835,1.83096485,1.82052616,1.80594765,1.78726427,1.76451981,1.73776612,1.70706192,1.67247144,1.63406266,1.59190511,1.54606714,1.49661244,1.44359551,1.38705587,1.32701075,1.26344611,1.19630526,1.12546965,1.05071182
10140,1.83308351,1.83099911,1.82475099,1.81435443,1.79983453,1.78122585,1.75857170,1.73192333,1.70133877,1.66688141,1.62861832,1.58661795,1.54094745,1.49166910,1.43883594,1.38248610,1.32263585,1.25927042,1.19233001,1.12168775,1.04713263
10200,1.82686354,1.82478754,1.81856462,1.80820986,1.79374814,1.77521362,1.75264916,1.72610540,1.69563967,1.66131454,1.62319608,1.58135163,1.53584702,1.48674316,1.43409165,1.37792939,1.31827153,1.25510204,1.18836074,1.11792373,1.04354990
10260,1.82067111,1.81860347,1.81240556,1.80209232,1.78768835,1.76922746,1.74675201,1.72031207,1.68996424,1.65577029,1.61779534,1.57610569,1.53076603,1.48183606,1.42936622,1.37339226,1.31392822,1.25095675,1.18441347,1.11415838,1.03993334
10320,1.81450605,1.81244671,1.80627365,1.79600165,1.78165507,1.76326734,1.74088037,1.71454363,1.68431307,1.65024962,1.61241749,1.57088191,1.52570644,1.47694955,1.42466045,1.36887360,1.30960143,1.24682355,1.18046996,1.11039612,1.03634394
10380,1.80836836,1.80631728,1.80016894,1.78993797,1.77564847,1.75733351,1.73503454,1.70880046,1.67868651,1.64475281,1.60706266,1.56568026,1.52066804,1.47208328,1.41997386,1.36437264,1.30528973,1.24270124,1.17653274,1.10663714,1.03278093
10440,1.80225822,1.80021535,1.79409160,1.78390145,1.76966872,1.75142613,1.72921466,1.70308259,1.67308446,1.63927956,1.60173020,1.56049952,1.51564874,1.46723388,1.41530135,1.35988226,1.30098456,1.23858215,1.17260100,1.10289979,1.02921612
10500,1.79617571,1.79414101,1.78804168,1.77789206,1.76371570,1.74554495,1.72342027,1.69738938,1.66750608,1.63382886,1.59641915,1.55533910,1.51064892,1.46240344,1.41064780,1.35541158,1.29670110,1.23448888,1.16869718,1.09916641,1.02559664
10560,1.79012069,1.78809408,1.78201902,1.77190965,1.75778928,1.73968989,1.71765149,1.69172122,1.66195221,1.62840221,1.59113177,1.55020207,1.50567224,1.45759587,1.40601664,1.35096246,1.29243751,1.23041040,1.16479523,1.09542446,1.02203003
10620,1.78409322,1.78207467,1.77602375,1.76595445,1.75188982,1.73386149,1.71190899,1.68607890,1.65642367,1.62300025,1.58586824,1.54508780,1.50071683,1.45280754,1.40140194,1.34652587,1.28818055,1.22633049,1.16088769,1.09169645,1.01853125
10680,1.77809360,1.77608308,1.77005618,1.76002673,1.74601752,1.72805979,1.70619260,1.68046189,1.65091941,1.61762121,1.58062596,1.53999265,1.49577793,1.44803252,1.39679672,1.34209422,1.28392388,1.22224921,1.15698736,1.08800028,1.01508066
10740,1.77212181,1.77011925,1.76411614,1.75412618,1.74017185,1.72228400,1.70050116,1.67486867,1.64543751,1.61226290,1.57540252,1.53491431,1.49085369,1.44327000,1.39220195,1.33767160,1.27967693,1.21818320,1.15311334,1.08433246,1.01160688
10800,1.76617723,1.76418252,1.75820295,1.74825201,1.73435192,1.71653313,1.69483368,1.66929829,1.63997723,1.60692490,1.57019808,1.52985364,1.48594582,1.43852268,1.38762153,1.33326340,1.27544625,1.21413672,1.14925806,1.08066839,1.00812312
10860,1.76025907,1.75827215,1.75231585,1.74240353,1.72855713,1.71080672,1.68918985,1.66375065,1.63453869,1.60160759,1.56501317,1.52481128,1.48105499,1.43379110,1.38305581,1.32886945,1.27122985,1.21010348,1.14541204,1.07701137,1.00465827
10920,1.75436680,1.75238758,1.74645435,1.73658030,1.72278710,1.70510445,1.68356942,1.65822555,1.62912174,1.59631078,1.55984760,1.51978703,1.47618104,1.42907538,1.37850538,1.32449078,1.26702905,1.20608617,1.14158269,1.07336971,1.00117581
10980,1.74850002,1.74652844,1.74061808,1.73078196,1.71704151,1.69942606,1.67797221,1.65272293,1.62372645,1.59103481,1.55470206,1.51478211,1.47132600,1.42437858,1.37397442,1.32013268,1.26285023,1.20209173,1.13777321,1.06973219,0.99767466
11040,1.74265847,1.74069448,1.73480683,1.72500840,1.71132036,1.69377169,1.67239856,1.64724338,1.61835375,1.58578096,1.54957826,1.50979867,1.46649232,1.41970316,1.36946493,1.31579586,1.25869135,1.19811284,1.13396969,1.06609262,0.99421179
11100,1.73684226,1.73488582,1.72902078,1.71925987,1.70562400,1.68814183,1.66684905,1.64178756,1.61300428,1.58054975,1.54447636,1.50483622,1.46167850,1.41504618,1.36497195,1.31147274,1.25454189,1.19413778,1.13016793,1.06246816,0.99076551
11160,1.73105169,1.72910276,1.72326021,1.71353660,1.69995262,1.68253653,1.66132359,1.63635512,1.60767737,1.57534012,1.53939495,1.49989307,1.45688275,1.41040604,1.36049457,1.30716389,1.25040565,1.19017666,1.12638345,1.05885774,0.98730959
11220,1.72528680,1.72334534,1.71752511,1.70783855,1.69430607,1.67695559,1.65582190,1.63094576,1.60237280,1.57015207,1.53433438,1.49497013,1.45210673,1.40578530,1.35603638,1.30287426,1.24628913,1.18623602,1.12261760,1.05525228,0.98380652
11280,1.71954754,1.71761349,1.71181545,1.70216569,1.68868439,1.67139912,1.65034423,1.62555996,1.59709132,1.56498669,1.52929613,1.49006923,1.44735251,1.40118608,1.35159930,1.29860499,1.24219130,1.18230953,1.11885423,1.05163508,0.98036627
11340,1.71383404,1.71190736,1.70613140,1.69651828,1.68308791,1.66586755,1.64489111,1.62019828,1.59183345,1.55984430,1.52428006,1.48518946,1.44261799,1.39660462,1.34717737,1.29434735,1.23810021,1.17838381,1.11509219,1.04804591,0.97694779
11400,1.70814657,1.70622722,1.70047320,1.69089649,1.67751675,1.66036086,1.63946229,1.61486021,1.58659836,1.55472371,1.51928472,1.48032923,1.43790181,1.39204030,1.34277135,1.29010424,1.23402246,1.17447223,1.11134658,1.04446312,0.97354891
